year,city,scenario,sea_level_cm,lat,lon
2020,Atlantic City NJ,ssp126,11.5,39.36,-74.43
2021,Atlantic City NJ,ssp126,12.39,39.36,-74.43
2022,Atlantic City NJ,ssp126,13.28,39.36,-74.43
2023,Atlantic City NJ,ssp126,14.17,39.36,-74.43
2024,Atlantic City NJ,ssp126,15.059999,39.36,-74.43
2025,Atlantic City NJ,ssp126,15.95,39.36,-74.43
2026,Atlantic City NJ,ssp126,16.84,39.36,-74.43
2027,Atlantic City NJ,ssp126,17.73,39.36,-74.43
2028,Atlantic City NJ,ssp126,18.619999,39.36,-74.43
2029,Atlantic City NJ,ssp126,19.51,39.36,-74.43
2030,Atlantic City NJ,ssp126,20.4,39.36,-74.43
2031,Atlantic City NJ,ssp126,21.279999,39.36,-74.43
2032,Atlantic City NJ,ssp126,22.16,39.36,-74.43
2033,Atlantic City NJ,ssp126,23.04,39.36,-74.43
2034,Atlantic City NJ,ssp126,23.92,39.36,-74.43
2035,Atlantic City NJ,ssp126,24.8,39.36,-74.43
2036,Atlantic City NJ,ssp126,25.68,39.36,-74.43
2037,Atlantic City NJ,ssp126,26.560001,39.36,-74.43
2038,Atlantic City NJ,ssp126,27.44,39.36,-74.43
2039,Atlantic City NJ,ssp126,28.32,39.36,-74.43
2040,Atlantic City NJ,ssp126,29.2,39.36,-74.43
2041,Atlantic City NJ,ssp126,30.1,39.36,-74.43
2042,Atlantic City NJ,ssp126,31.0,39.36,-74.43
2043,Atlantic City NJ,ssp126,31.900002,39.36,-74.43
2044,Atlantic City NJ,ssp126,32.8,39.36,-74.43
2045,Atlantic City NJ,ssp126,33.7,39.36,-74.43
2046,Atlantic City NJ,ssp126,34.600002,39.36,-74.43
2047,Atlantic City NJ,ssp126,35.5,39.36,-74.43
2048,Atlantic City NJ,ssp126,36.4,39.36,-74.43
2049,Atlantic City NJ,ssp126,37.3,39.36,-74.43
2050,Atlantic City NJ,ssp126,38.2,39.36,-74.43
2051,Atlantic City NJ,ssp126,38.93,39.36,-74.43
2052,Atlantic City NJ,ssp126,39.66,39.36,-74.43
2053,Atlantic City NJ,ssp126,40.39,39.36,-74.43
2054,Atlantic City NJ,ssp126,41.12,39.36,-74.43
2055,Atlantic City NJ,ssp126,41.85,39.36,-74.43
2056,Atlantic City NJ,ssp126,42.58,39.36,-74.43
2057,Atlantic City NJ,ssp126,43.31,39.36,-74.43
2058,Atlantic City NJ,ssp126,44.04,39.36,-74.43
2059,Atlantic City NJ,ssp126,44.77,39.36,-74.43
2060,Atlantic City NJ,ssp126,45.5,39.36,-74.43
2061,Atlantic City NJ,ssp126,46.28,39.36,-74.43
2062,Atlantic City NJ,ssp126,47.06,39.36,-74.43
2063,Atlantic City NJ,ssp126,47.84,39.36,-74.43
2064,Atlantic City NJ,ssp126,48.62,39.36,-74.43
2065,Atlantic City NJ,ssp126,49.4,39.36,-74.43
2066,Atlantic City NJ,ssp126,50.18,39.36,-74.43
2067,Atlantic City NJ,ssp126,50.96,39.36,-74.43
2068,Atlantic City NJ,ssp126,51.739998,39.36,-74.43
2069,Atlantic City NJ,ssp126,52.52,39.36,-74.43
2070,Atlantic City NJ,ssp126,53.3,39.36,-74.43
2071,Atlantic City NJ,ssp126,53.95,39.36,-74.43
2072,Atlantic City NJ,ssp126,54.6,39.36,-74.43
2073,Atlantic City NJ,ssp126,55.25,39.36,-74.43
2074,Atlantic City NJ,ssp126,55.899998,39.36,-74.43
2075,Atlantic City NJ,ssp126,56.55,39.36,-74.43
2076,Atlantic City NJ,ssp126,57.2,39.36,-74.43
2077,Atlantic City NJ,ssp126,57.85,39.36,-74.43
2078,Atlantic City NJ,ssp126,58.5,39.36,-74.43
2079,Atlantic City NJ,ssp126,59.149998,39.36,-74.43
2080,Atlantic City NJ,ssp126,59.8,39.36,-74.43
2081,Atlantic City NJ,ssp126,60.41,39.36,-74.43
2082,Atlantic City NJ,ssp126,61.02,39.36,-74.43
2083,Atlantic City NJ,ssp126,61.63,39.36,-74.43
2084,Atlantic City NJ,ssp126,62.24,39.36,-74.43
2085,Atlantic City NJ,ssp126,62.85,39.36,-74.43
2086,Atlantic City NJ,ssp126,63.46,39.36,-74.43
2087,Atlantic City NJ,ssp126,64.07,39.36,-74.43
2088,Atlantic City NJ,ssp126,64.68,39.36,-74.43
2089,Atlantic City NJ,ssp126,65.29,39.36,-74.43
2090,Atlantic City NJ,ssp126,65.9,39.36,-74.43
2091,Atlantic City NJ,ssp126,66.57,39.36,-74.43
2092,Atlantic City NJ,ssp126,67.24,39.36,-74.43
2093,Atlantic City NJ,ssp126,67.91,39.36,-74.43
2094,Atlantic City NJ,ssp126,68.58,39.36,-74.43
2095,Atlantic City NJ,ssp126,69.25,39.36,-74.43
2096,Atlantic City NJ,ssp126,69.92,39.36,-74.43
2097,Atlantic City NJ,ssp126,70.59,39.36,-74.43
2098,Atlantic City NJ,ssp126,71.26,39.36,-74.43
2099,Atlantic City NJ,ssp126,71.93,39.36,-74.43
2100,Atlantic City NJ,ssp126,72.6,39.36,-74.43
2020,Atlantic City NJ,ssp245,11.6,39.36,-74.43
2021,Atlantic City NJ,ssp245,12.46,39.36,-74.43
2022,Atlantic City NJ,ssp245,13.320001,39.36,-74.43
2023,Atlantic City NJ,ssp245,14.18,39.36,-74.43
2024,Atlantic City NJ,ssp245,15.040001,39.36,-74.43
2025,Atlantic City NJ,ssp245,15.900001,39.36,-74.43
2026,Atlantic City NJ,ssp245,16.76,39.36,-74.43
2027,Atlantic City NJ,ssp245,17.62,39.36,-74.43
2028,Atlantic City NJ,ssp245,18.480001,39.36,-74.43
2029,Atlantic City NJ,ssp245,19.34,39.36,-74.43
2030,Atlantic City NJ,ssp245,20.2,39.36,-74.43
2031,Atlantic City NJ,ssp245,21.1,39.36,-74.43
2032,Atlantic City NJ,ssp245,22.0,39.36,-74.43
2033,Atlantic City NJ,ssp245,22.900002,39.36,-74.43
2034,Atlantic City NJ,ssp245,23.800001,39.36,-74.43
2035,Atlantic City NJ,ssp245,24.7,39.36,-74.43
2036,Atlantic City NJ,ssp245,25.6,39.36,-74.43
2037,Atlantic City NJ,ssp245,26.5,39.36,-74.43
2038,Atlantic City NJ,ssp245,27.400002,39.36,-74.43
2039,Atlantic City NJ,ssp245,28.300001,39.36,-74.43
2040,Atlantic City NJ,ssp245,29.2,39.36,-74.43
2041,Atlantic City NJ,ssp245,30.17,39.36,-74.43
2042,Atlantic City NJ,ssp245,31.140001,39.36,-74.43
2043,Atlantic City NJ,ssp245,32.11,39.36,-74.43
2044,Atlantic City NJ,ssp245,33.08,39.36,-74.43
2045,Atlantic City NJ,ssp245,34.050003,39.36,-74.43
2046,Atlantic City NJ,ssp245,35.02,39.36,-74.43
2047,Atlantic City NJ,ssp245,35.99,39.36,-74.43
2048,Atlantic City NJ,ssp245,36.960003,39.36,-74.43
2049,Atlantic City NJ,ssp245,37.93,39.36,-74.43
2050,Atlantic City NJ,ssp245,38.9,39.36,-74.43
2051,Atlantic City NJ,ssp245,39.83,39.36,-74.43
2052,Atlantic City NJ,ssp245,40.760002,39.36,-74.43
2053,Atlantic City NJ,ssp245,41.690002,39.36,-74.43
2054,Atlantic City NJ,ssp245,42.620003,39.36,-74.43
2055,Atlantic City NJ,ssp245,43.550003,39.36,-74.43
2056,Atlantic City NJ,ssp245,44.48,39.36,-74.43
2057,Atlantic City NJ,ssp245,45.41,39.36,-74.43
2058,Atlantic City NJ,ssp245,46.34,39.36,-74.43
2059,Atlantic City NJ,ssp245,47.27,39.36,-74.43
2060,Atlantic City NJ,ssp245,48.2,39.36,-74.43
2061,Atlantic City NJ,ssp245,49.2,39.36,-74.43
2062,Atlantic City NJ,ssp245,50.2,39.36,-74.43
2063,Atlantic City NJ,ssp245,51.2,39.36,-74.43
2064,Atlantic City NJ,ssp245,52.2,39.36,-74.43
2065,Atlantic City NJ,ssp245,53.2,39.36,-74.43
2066,Atlantic City NJ,ssp245,54.2,39.36,-74.43
2067,Atlantic City NJ,ssp245,55.2,39.36,-74.43
2068,Atlantic City NJ,ssp245,56.2,39.36,-74.43
2069,Atlantic City NJ,ssp245,57.2,39.36,-74.43
2070,Atlantic City NJ,ssp245,58.2,39.36,-74.43
2071,Atlantic City NJ,ssp245,59.13,39.36,-74.43
2072,Atlantic City NJ,ssp245,60.06,39.36,-74.43
2073,Atlantic City NJ,ssp245,60.99,39.36,-74.43
2074,Atlantic City NJ,ssp245,61.920002,39.36,-74.43
2075,Atlantic City NJ,ssp245,62.85,39.36,-74.43
2076,Atlantic City NJ,ssp245,63.78,39.36,-74.43
2077,Atlantic City NJ,ssp245,64.71,39.36,-74.43
2078,Atlantic City NJ,ssp245,65.64,39.36,-74.43
2079,Atlantic City NJ,ssp245,66.57,39.36,-74.43
2080,Atlantic City NJ,ssp245,67.5,39.36,-74.43
2081,Atlantic City NJ,ssp245,68.39,39.36,-74.43
2082,Atlantic City NJ,ssp245,69.28,39.36,-74.43
2083,Atlantic City NJ,ssp245,70.17,39.36,-74.43
2084,Atlantic City NJ,ssp245,71.06,39.36,-74.43
2085,Atlantic City NJ,ssp245,71.95,39.36,-74.43
2086,Atlantic City NJ,ssp245,72.840004,39.36,-74.43
2087,Atlantic City NJ,ssp245,73.73,39.36,-74.43
2088,Atlantic City NJ,ssp245,74.62,39.36,-74.43
2089,Atlantic City NJ,ssp245,75.51,39.36,-74.43
2090,Atlantic City NJ,ssp245,76.4,39.36,-74.43
2091,Atlantic City NJ,ssp245,77.39,39.36,-74.43
2092,Atlantic City NJ,ssp245,78.380005,39.36,-74.43
2093,Atlantic City NJ,ssp245,79.37,39.36,-74.43
2094,Atlantic City NJ,ssp245,80.36,39.36,-74.43
2095,Atlantic City NJ,ssp245,81.350006,39.36,-74.43
2096,Atlantic City NJ,ssp245,82.340004,39.36,-74.43
2097,Atlantic City NJ,ssp245,83.33,39.36,-74.43
2098,Atlantic City NJ,ssp245,84.32,39.36,-74.43
2099,Atlantic City NJ,ssp245,85.310005,39.36,-74.43
2100,Atlantic City NJ,ssp245,86.3,39.36,-74.43
2020,Atlantic City NJ,ssp370,11.6,39.36,-74.43
2021,Atlantic City NJ,ssp370,12.440001,39.36,-74.43
2022,Atlantic City NJ,ssp370,13.280001,39.36,-74.43
2023,Atlantic City NJ,ssp370,14.12,39.36,-74.43
2024,Atlantic City NJ,ssp370,14.96,39.36,-74.43
2025,Atlantic City NJ,ssp370,15.8,39.36,-74.43
2026,Atlantic City NJ,ssp370,16.64,39.36,-74.43
2027,Atlantic City NJ,ssp370,17.48,39.36,-74.43
2028,Atlantic City NJ,ssp370,18.32,39.36,-74.43
2029,Atlantic City NJ,ssp370,19.16,39.36,-74.43
2030,Atlantic City NJ,ssp370,20.0,39.36,-74.43
2031,Atlantic City NJ,ssp370,20.9,39.36,-74.43
2032,Atlantic City NJ,ssp370,21.8,39.36,-74.43
2033,Atlantic City NJ,ssp370,22.7,39.36,-74.43
2034,Atlantic City NJ,ssp370,23.6,39.36,-74.43
2035,Atlantic City NJ,ssp370,24.5,39.36,-74.43
2036,Atlantic City NJ,ssp370,25.4,39.36,-74.43
2037,Atlantic City NJ,ssp370,26.3,39.36,-74.43
2038,Atlantic City NJ,ssp370,27.2,39.36,-74.43
2039,Atlantic City NJ,ssp370,28.1,39.36,-74.43
2040,Atlantic City NJ,ssp370,29.0,39.36,-74.43
2041,Atlantic City NJ,ssp370,30.01,39.36,-74.43
2042,Atlantic City NJ,ssp370,31.02,39.36,-74.43
2043,Atlantic City NJ,ssp370,32.03,39.36,-74.43
2044,Atlantic City NJ,ssp370,33.04,39.36,-74.43
2045,Atlantic City NJ,ssp370,34.05,39.36,-74.43
2046,Atlantic City NJ,ssp370,35.059998,39.36,-74.43
2047,Atlantic City NJ,ssp370,36.07,39.36,-74.43
2048,Atlantic City NJ,ssp370,37.079998,39.36,-74.43
2049,Atlantic City NJ,ssp370,38.09,39.36,-74.43
2050,Atlantic City NJ,ssp370,39.1,39.36,-74.43
2051,Atlantic City NJ,ssp370,40.1,39.36,-74.43
2052,Atlantic City NJ,ssp370,41.1,39.36,-74.43
2053,Atlantic City NJ,ssp370,42.1,39.36,-74.43
2054,Atlantic City NJ,ssp370,43.1,39.36,-74.43
2055,Atlantic City NJ,ssp370,44.1,39.36,-74.43
2056,Atlantic City NJ,ssp370,45.1,39.36,-74.43
2057,Atlantic City NJ,ssp370,46.1,39.36,-74.43
2058,Atlantic City NJ,ssp370,47.1,39.36,-74.43
2059,Atlantic City NJ,ssp370,48.1,39.36,-74.43
2060,Atlantic City NJ,ssp370,49.1,39.36,-74.43
2061,Atlantic City NJ,ssp370,50.23,39.36,-74.43
2062,Atlantic City NJ,ssp370,51.36,39.36,-74.43
2063,Atlantic City NJ,ssp370,52.489998,39.36,-74.43
2064,Atlantic City NJ,ssp370,53.62,39.36,-74.43
2065,Atlantic City NJ,ssp370,54.75,39.36,-74.43
2066,Atlantic City NJ,ssp370,55.88,39.36,-74.43
2067,Atlantic City NJ,ssp370,57.010002,39.36,-74.43
2068,Atlantic City NJ,ssp370,58.14,39.36,-74.43
2069,Atlantic City NJ,ssp370,59.27,39.36,-74.43
2070,Atlantic City NJ,ssp370,60.4,39.36,-74.43
2071,Atlantic City NJ,ssp370,61.57,39.36,-74.43
2072,Atlantic City NJ,ssp370,62.74,39.36,-74.43
2073,Atlantic City NJ,ssp370,63.91,39.36,-74.43
2074,Atlantic City NJ,ssp370,65.08,39.36,-74.43
2075,Atlantic City NJ,ssp370,66.25,39.36,-74.43
2076,Atlantic City NJ,ssp370,67.42,39.36,-74.43
2077,Atlantic City NJ,ssp370,68.59,39.36,-74.43
2078,Atlantic City NJ,ssp370,69.76,39.36,-74.43
2079,Atlantic City NJ,ssp370,70.93,39.36,-74.43
2080,Atlantic City NJ,ssp370,72.1,39.36,-74.43
2081,Atlantic City NJ,ssp370,73.4,39.36,-74.43
2082,Atlantic City NJ,ssp370,74.7,39.36,-74.43
2083,Atlantic City NJ,ssp370,76.0,39.36,-74.43
2084,Atlantic City NJ,ssp370,77.299995,39.36,-74.43
2085,Atlantic City NJ,ssp370,78.6,39.36,-74.43
2086,Atlantic City NJ,ssp370,79.9,39.36,-74.43
2087,Atlantic City NJ,ssp370,81.2,39.36,-74.43
2088,Atlantic City NJ,ssp370,82.5,39.36,-74.43
2089,Atlantic City NJ,ssp370,83.799995,39.36,-74.43
2090,Atlantic City NJ,ssp370,85.1,39.36,-74.43
2091,Atlantic City NJ,ssp370,86.409996,39.36,-74.43
2092,Atlantic City NJ,ssp370,87.72,39.36,-74.43
2093,Atlantic City NJ,ssp370,89.03,39.36,-74.43
2094,Atlantic City NJ,ssp370,90.34,39.36,-74.43
2095,Atlantic City NJ,ssp370,91.649994,39.36,-74.43
2096,Atlantic City NJ,ssp370,92.96,39.36,-74.43
2097,Atlantic City NJ,ssp370,94.27,39.36,-74.43
2098,Atlantic City NJ,ssp370,95.579994,39.36,-74.43
2099,Atlantic City NJ,ssp370,96.89,39.36,-74.43
2100,Atlantic City NJ,ssp370,98.2,39.36,-74.43
2020,Atlantic City NJ,ssp585,11.7,39.36,-74.43
2021,Atlantic City NJ,ssp585,12.62,39.36,-74.43
2022,Atlantic City NJ,ssp585,13.54,39.36,-74.43
2023,Atlantic City NJ,ssp585,14.46,39.36,-74.43
2024,Atlantic City NJ,ssp585,15.38,39.36,-74.43
2025,Atlantic City NJ,ssp585,16.3,39.36,-74.43
2026,Atlantic City NJ,ssp585,17.22,39.36,-74.43
2027,Atlantic City NJ,ssp585,18.14,39.36,-74.43
2028,Atlantic City NJ,ssp585,19.06,39.36,-74.43
2029,Atlantic City NJ,ssp585,19.98,39.36,-74.43
2030,Atlantic City NJ,ssp585,20.9,39.36,-74.43
2031,Atlantic City NJ,ssp585,21.91,39.36,-74.43
2032,Atlantic City NJ,ssp585,22.92,39.36,-74.43
2033,Atlantic City NJ,ssp585,23.93,39.36,-74.43
2034,Atlantic City NJ,ssp585,24.94,39.36,-74.43
2035,Atlantic City NJ,ssp585,25.95,39.36,-74.43
2036,Atlantic City NJ,ssp585,26.96,39.36,-74.43
2037,Atlantic City NJ,ssp585,27.97,39.36,-74.43
2038,Atlantic City NJ,ssp585,28.98,39.36,-74.43
2039,Atlantic City NJ,ssp585,29.99,39.36,-74.43
2040,Atlantic City NJ,ssp585,31.0,39.36,-74.43
2041,Atlantic City NJ,ssp585,32.1,39.36,-74.43
2042,Atlantic City NJ,ssp585,33.2,39.36,-74.43
2043,Atlantic City NJ,ssp585,34.3,39.36,-74.43
2044,Atlantic City NJ,ssp585,35.4,39.36,-74.43
2045,Atlantic City NJ,ssp585,36.5,39.36,-74.43
2046,Atlantic City NJ,ssp585,37.6,39.36,-74.43
2047,Atlantic City NJ,ssp585,38.7,39.36,-74.43
2048,Atlantic City NJ,ssp585,39.8,39.36,-74.43
2049,Atlantic City NJ,ssp585,40.9,39.36,-74.43
2050,Atlantic City NJ,ssp585,42.0,39.36,-74.43
2051,Atlantic City NJ,ssp585,43.11,39.36,-74.43
2052,Atlantic City NJ,ssp585,44.22,39.36,-74.43
2053,Atlantic City NJ,ssp585,45.329998,39.36,-74.43
2054,Atlantic City NJ,ssp585,46.44,39.36,-74.43
2055,Atlantic City NJ,ssp585,47.55,39.36,-74.43
2056,Atlantic City NJ,ssp585,48.66,39.36,-74.43
2057,Atlantic City NJ,ssp585,49.77,39.36,-74.43
2058,Atlantic City NJ,ssp585,50.879997,39.36,-74.43
2059,Atlantic City NJ,ssp585,51.989998,39.36,-74.43
2060,Atlantic City NJ,ssp585,53.1,39.36,-74.43
2061,Atlantic City NJ,ssp585,54.35,39.36,-74.43
2062,Atlantic City NJ,ssp585,55.6,39.36,-74.43
2063,Atlantic City NJ,ssp585,56.85,39.36,-74.43
2064,Atlantic City NJ,ssp585,58.1,39.36,-74.43
2065,Atlantic City NJ,ssp585,59.35,39.36,-74.43
2066,Atlantic City NJ,ssp585,60.6,39.36,-74.43
2067,Atlantic City NJ,ssp585,61.85,39.36,-74.43
2068,Atlantic City NJ,ssp585,63.1,39.36,-74.43
2069,Atlantic City NJ,ssp585,64.35,39.36,-74.43
2070,Atlantic City NJ,ssp585,65.6,39.36,-74.43
2071,Atlantic City NJ,ssp585,66.9,39.36,-74.43
2072,Atlantic City NJ,ssp585,68.2,39.36,-74.43
2073,Atlantic City NJ,ssp585,69.5,39.36,-74.43
2074,Atlantic City NJ,ssp585,70.799995,39.36,-74.43
2075,Atlantic City NJ,ssp585,72.1,39.36,-74.43
2076,Atlantic City NJ,ssp585,73.4,39.36,-74.43
2077,Atlantic City NJ,ssp585,74.7,39.36,-74.43
2078,Atlantic City NJ,ssp585,76.0,39.36,-74.43
2079,Atlantic City NJ,ssp585,77.299995,39.36,-74.43
2080,Atlantic City NJ,ssp585,78.6,39.36,-74.43
2081,Atlantic City NJ,ssp585,80.049995,39.36,-74.43
2082,Atlantic City NJ,ssp585,81.5,39.36,-74.43
2083,Atlantic City NJ,ssp585,82.95,39.36,-74.43
2084,Atlantic City NJ,ssp585,84.4,39.36,-74.43
2085,Atlantic City NJ,ssp585,85.85,39.36,-74.43
2086,Atlantic City NJ,ssp585,87.299995,39.36,-74.43
2087,Atlantic City NJ,ssp585,88.75,39.36,-74.43
2088,Atlantic City NJ,ssp585,90.2,39.36,-74.43
2089,Atlantic City NJ,ssp585,91.65,39.36,-74.43
2090,Atlantic City NJ,ssp585,93.1,39.36,-74.43
2091,Atlantic City NJ,ssp585,94.619995,39.36,-74.43
2092,Atlantic City NJ,ssp585,96.14,39.36,-74.43
2093,Atlantic City NJ,ssp585,97.66,39.36,-74.43
2094,Atlantic City NJ,ssp585,99.18,39.36,-74.43
2095,Atlantic City NJ,ssp585,100.7,39.36,-74.43
2096,Atlantic City NJ,ssp585,102.22,39.36,-74.43
2097,Atlantic City NJ,ssp585,103.740005,39.36,-74.43
2098,Atlantic City NJ,ssp585,105.26,39.36,-74.43
2099,Atlantic City NJ,ssp585,106.78,39.36,-74.43
2100,Atlantic City NJ,ssp585,108.3,39.36,-74.43
2020,Boston MA,ssp126,9.2,42.36,-71.06
2021,Boston MA,ssp126,9.94,42.36,-71.06
2022,Boston MA,ssp126,10.68,42.36,-71.06
2023,Boston MA,ssp126,11.42,42.36,-71.06
2024,Boston MA,ssp126,12.16,42.36,-71.06
2025,Boston MA,ssp126,12.9,42.36,-71.06
2026,Boston MA,ssp126,13.64,42.36,-71.06
2027,Boston MA,ssp126,14.38,42.36,-71.06
2028,Boston MA,ssp126,15.12,42.36,-71.06
2029,Boston MA,ssp126,15.860001,42.36,-71.06
2030,Boston MA,ssp126,16.6,42.36,-71.06
2031,Boston MA,ssp126,17.35,42.36,-71.06
2032,Boston MA,ssp126,18.1,42.36,-71.06
2033,Boston MA,ssp126,18.85,42.36,-71.06
2034,Boston MA,ssp126,19.6,42.36,-71.06
2035,Boston MA,ssp126,20.35,42.36,-71.06
2036,Boston MA,ssp126,21.1,42.36,-71.06
2037,Boston MA,ssp126,21.85,42.36,-71.06
2038,Boston MA,ssp126,22.6,42.36,-71.06
2039,Boston MA,ssp126,23.35,42.36,-71.06
2040,Boston MA,ssp126,24.1,42.36,-71.06
2041,Boston MA,ssp126,24.85,42.36,-71.06
2042,Boston MA,ssp126,25.6,42.36,-71.06
2043,Boston MA,ssp126,26.35,42.36,-71.06
2044,Boston MA,ssp126,27.1,42.36,-71.06
2045,Boston MA,ssp126,27.85,42.36,-71.06
2046,Boston MA,ssp126,28.6,42.36,-71.06
2047,Boston MA,ssp126,29.35,42.36,-71.06
2048,Boston MA,ssp126,30.1,42.36,-71.06
2049,Boston MA,ssp126,30.85,42.36,-71.06
2050,Boston MA,ssp126,31.6,42.36,-71.06
2051,Boston MA,ssp126,32.23,42.36,-71.06
2052,Boston MA,ssp126,32.86,42.36,-71.06
2053,Boston MA,ssp126,33.49,42.36,-71.06
2054,Boston MA,ssp126,34.120003,42.36,-71.06
2055,Boston MA,ssp126,34.75,42.36,-71.06
2056,Boston MA,ssp126,35.38,42.36,-71.06
2057,Boston MA,ssp126,36.010002,42.36,-71.06
2058,Boston MA,ssp126,36.64,42.36,-71.06
2059,Boston MA,ssp126,37.27,42.36,-71.06
2060,Boston MA,ssp126,37.9,42.36,-71.06
2061,Boston MA,ssp126,38.530003,42.36,-71.06
2062,Boston MA,ssp126,39.16,42.36,-71.06
2063,Boston MA,ssp126,39.79,42.36,-71.06
2064,Boston MA,ssp126,40.420002,42.36,-71.06
2065,Boston MA,ssp126,41.050003,42.36,-71.06
2066,Boston MA,ssp126,41.68,42.36,-71.06
2067,Boston MA,ssp126,42.31,42.36,-71.06
2068,Boston MA,ssp126,42.940002,42.36,-71.06
2069,Boston MA,ssp126,43.57,42.36,-71.06
2070,Boston MA,ssp126,44.2,42.36,-71.06
2071,Boston MA,ssp126,44.690002,42.36,-71.06
2072,Boston MA,ssp126,45.18,42.36,-71.06
2073,Boston MA,ssp126,45.67,42.36,-71.06
2074,Boston MA,ssp126,46.16,42.36,-71.06
2075,Boston MA,ssp126,46.65,42.36,-71.06
2076,Boston MA,ssp126,47.14,42.36,-71.06
2077,Boston MA,ssp126,47.629997,42.36,-71.06
2078,Boston MA,ssp126,48.12,42.36,-71.06
2079,Boston MA,ssp126,48.61,42.36,-71.06
2080,Boston MA,ssp126,49.1,42.36,-71.06
2081,Boston MA,ssp126,49.6,42.36,-71.06
2082,Boston MA,ssp126,50.1,42.36,-71.06
2083,Boston MA,ssp126,50.6,42.36,-71.06
2084,Boston MA,ssp126,51.1,42.36,-71.06
2085,Boston MA,ssp126,51.6,42.36,-71.06
2086,Boston MA,ssp126,52.1,42.36,-71.06
2087,Boston MA,ssp126,52.6,42.36,-71.06
2088,Boston MA,ssp126,53.1,42.36,-71.06
2089,Boston MA,ssp126,53.6,42.36,-71.06
2090,Boston MA,ssp126,54.1,42.36,-71.06
2091,Boston MA,ssp126,54.57,42.36,-71.06
2092,Boston MA,ssp126,55.039997,42.36,-71.06
2093,Boston MA,ssp126,55.51,42.36,-71.06
2094,Boston MA,ssp126,55.98,42.36,-71.06
2095,Boston MA,ssp126,56.449997,42.36,-71.06
2096,Boston MA,ssp126,56.92,42.36,-71.06
2097,Boston MA,ssp126,57.39,42.36,-71.06
2098,Boston MA,ssp126,57.86,42.36,-71.06
2099,Boston MA,ssp126,58.329998,42.36,-71.06
2100,Boston MA,ssp126,58.8,42.36,-71.06
2020,Boston MA,ssp245,9.35,42.36,-71.06
2021,Boston MA,ssp245,10.045,42.36,-71.06
2022,Boston MA,ssp245,10.74,42.36,-71.06
2023,Boston MA,ssp245,11.435,42.36,-71.06
2024,Boston MA,ssp245,12.13,42.36,-71.06
2025,Boston MA,ssp245,12.825,42.36,-71.06
2026,Boston MA,ssp245,13.5199995,42.36,-71.06
2027,Boston MA,ssp245,14.214999,42.36,-71.06
2028,Boston MA,ssp245,14.91,42.36,-71.06
2029,Boston MA,ssp245,15.605,42.36,-71.06
2030,Boston MA,ssp245,16.3,42.36,-71.06
2031,Boston MA,ssp245,17.09,42.36,-71.06
2032,Boston MA,ssp245,17.88,42.36,-71.06
2033,Boston MA,ssp245,18.67,42.36,-71.06
2034,Boston MA,ssp245,19.46,42.36,-71.06
2035,Boston MA,ssp245,20.25,42.36,-71.06
2036,Boston MA,ssp245,21.04,42.36,-71.06
2037,Boston MA,ssp245,21.83,42.36,-71.06
2038,Boston MA,ssp245,22.62,42.36,-71.06
2039,Boston MA,ssp245,23.41,42.36,-71.06
2040,Boston MA,ssp245,24.2,42.36,-71.06
2041,Boston MA,ssp245,25.050001,42.36,-71.06
2042,Boston MA,ssp245,25.900002,42.36,-71.06
2043,Boston MA,ssp245,26.75,42.36,-71.06
2044,Boston MA,ssp245,27.6,42.36,-71.06
2045,Boston MA,ssp245,28.45,42.36,-71.06
2046,Boston MA,ssp245,29.300001,42.36,-71.06
2047,Boston MA,ssp245,30.150002,42.36,-71.06
2048,Boston MA,ssp245,31.0,42.36,-71.06
2049,Boston MA,ssp245,31.85,42.36,-71.06
2050,Boston MA,ssp245,32.7,42.36,-71.06
2051,Boston MA,ssp245,33.49,42.36,-71.06
2052,Boston MA,ssp245,34.28,42.36,-71.06
2053,Boston MA,ssp245,35.07,42.36,-71.06
2054,Boston MA,ssp245,35.86,42.36,-71.06
2055,Boston MA,ssp245,36.65,42.36,-71.06
2056,Boston MA,ssp245,37.44,42.36,-71.06
2057,Boston MA,ssp245,38.23,42.36,-71.06
2058,Boston MA,ssp245,39.02,42.36,-71.06
2059,Boston MA,ssp245,39.809998,42.36,-71.06
2060,Boston MA,ssp245,40.6,42.36,-71.06
2061,Boston MA,ssp245,41.44,42.36,-71.06
2062,Boston MA,ssp245,42.28,42.36,-71.06
2063,Boston MA,ssp245,43.12,42.36,-71.06
2064,Boston MA,ssp245,43.96,42.36,-71.06
2065,Boston MA,ssp245,44.8,42.36,-71.06
2066,Boston MA,ssp245,45.64,42.36,-71.06
2067,Boston MA,ssp245,46.48,42.36,-71.06
2068,Boston MA,ssp245,47.32,42.36,-71.06
2069,Boston MA,ssp245,48.16,42.36,-71.06
2070,Boston MA,ssp245,49.0,42.36,-71.06
2071,Boston MA,ssp245,49.75,42.36,-71.06
2072,Boston MA,ssp245,50.5,42.36,-71.06
2073,Boston MA,ssp245,51.25,42.36,-71.06
2074,Boston MA,ssp245,52.0,42.36,-71.06
2075,Boston MA,ssp245,52.75,42.36,-71.06
2076,Boston MA,ssp245,53.5,42.36,-71.06
2077,Boston MA,ssp245,54.25,42.36,-71.06
2078,Boston MA,ssp245,55.0,42.36,-71.06
2079,Boston MA,ssp245,55.75,42.36,-71.06
2080,Boston MA,ssp245,56.5,42.36,-71.06
2081,Boston MA,ssp245,57.24,42.36,-71.06
