city,year,segment,scenario,model,zos_raw,lat,lon
Miami FL,1888,historical_cmip6,historical,SAM0-UNICON,-0.33,25.77,-80.19
Miami FL,1889,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1890,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1891,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1892,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1893,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1894,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1895,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1896,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1897,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1898,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1899,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1900,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1901,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1902,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1903,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1904,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1905,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1906,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1907,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1908,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1909,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1910,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1911,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1912,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1913,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1914,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1915,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1916,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1917,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1918,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1919,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1920,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1921,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1922,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1923,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,1924,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1925,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1926,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1927,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1928,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1929,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1930,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1931,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1932,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1933,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1934,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1935,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1936,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1937,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1938,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1939,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1940,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1941,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1942,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1943,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1944,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1945,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1946,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1947,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1948,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1949,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1950,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1951,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1952,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1953,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1954,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1955,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1956,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1957,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1958,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1959,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1960,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1961,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1962,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1963,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1964,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1965,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1966,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1967,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1968,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1969,historical_cmip6,historical,SAM0-UNICON,-0.4,25.77,-80.19
Miami FL,1970,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1971,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1972,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1973,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1974,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1975,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1976,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1977,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1978,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1979,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1980,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1981,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1982,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1983,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1984,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1985,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1986,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1987,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1988,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1989,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1990,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1991,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,1992,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,1993,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1994,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1995,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1996,historical_cmip6,historical,SAM0-UNICON,-0.38,25.77,-80.19
Miami FL,1997,historical_cmip6,historical,SAM0-UNICON,-0.39,25.77,-80.19
Miami FL,1998,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,1999,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,2000,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,2001,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,2002,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,2003,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,2004,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,2005,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,2006,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,2007,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,2008,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,2009,historical_cmip6,historical,SAM0-UNICON,-0.34,25.77,-80.19
Miami FL,2010,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,2011,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
Miami FL,2012,historical_cmip6,historical,SAM0-UNICON,-0.36,25.77,-80.19
Miami FL,2013,historical_cmip6,historical,SAM0-UNICON,-0.37,25.77,-80.19
Miami FL,2014,historical_cmip6,historical,SAM0-UNICON,-0.35,25.77,-80.19
New Orleans LA,1850,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1851,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1852,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1853,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1854,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1855,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1856,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1857,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1858,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1859,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1860,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1861,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1862,historical_cmip6,historical,SAM0-UNICON,-0.28,29.95,-90.07
New Orleans LA,1863,historical_cmip6,historical,SAM0-UNICON,-0.29,29.95,-90.07
New Orleans LA,1864,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1865,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1866,historical_cmip6,historical,SAM0-UNICON,-0.29,29.95,-90.07
New Orleans LA,1867,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1868,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1869,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1870,historical_cmip6,historical,SAM0-UNICON,-0.28,29.95,-90.07
New Orleans LA,1871,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1872,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1873,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1874,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1875,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1876,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1877,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1878,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1879,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1880,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1881,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1882,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1883,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1884,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1885,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1886,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1887,historical_cmip6,historical,SAM0-UNICON,-0.29,29.95,-90.07
New Orleans LA,1888,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1889,historical_cmip6,historical,SAM0-UNICON,-0.27,29.95,-90.07
New Orleans LA,1890,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1891,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1892,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1893,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1894,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1895,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1896,historical_cmip6,historical,SAM0-UNICON,-0.28,29.95,-90.07
New Orleans LA,1897,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1898,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1899,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1900,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1901,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1902,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1903,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1904,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1905,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1906,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1907,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1908,historical_cmip6,historical,SAM0-UNICON,-0.35,29.95,-90.07
New Orleans LA,1909,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1910,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1911,historical_cmip6,historical,SAM0-UNICON,-0.36,29.95,-90.07
New Orleans LA,1912,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1913,historical_cmip6,historical,SAM0-UNICON,-0.35,29.95,-90.07
New Orleans LA,1914,historical_cmip6,historical,SAM0-UNICON,-0.36,29.95,-90.07
New Orleans LA,1915,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1916,historical_cmip6,historical,SAM0-UNICON,-0.33,29.95,-90.07
New Orleans LA,1917,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1918,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1919,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1920,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1921,historical_cmip6,historical,SAM0-UNICON,-0.31,29.95,-90.07
New Orleans LA,1922,historical_cmip6,historical,SAM0-UNICON,-0.32,29.95,-90.07
New Orleans LA,1923,historical_cmip6,historical,SAM0-UNICON,-0.3,29.95,-90.07
New Orleans LA,1924,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1925,historical_cmip6,historical,SAM0-UNICON,-0.34,29.95,-90.07
New Orleans LA,1926,historical_cmip6,historical,SAM0-UNICON,-0.36,29.95,-90.07
New Orleans LA,1927,historical_cmip6,historical,SAM0-UNICON,-0.35,29.95,-90.07
