city,scenario,year,total_sea_level_cm
Atlantic City NJ,ssp126,2020,11.5
Atlantic City NJ,ssp126,2020,11.7
Atlantic City NJ,ssp126,2021,12.59
Atlantic City NJ,ssp126,2022,13.48
Atlantic City NJ,ssp126,2023,14.370000000000001
Atlantic City NJ,ssp126,2024,15.26
Atlantic City NJ,ssp126,2025,16.15
Atlantic City NJ,ssp126,2026,17.04
Atlantic City NJ,ssp126,2027,17.93
Atlantic City NJ,ssp126,2028,18.82
Atlantic City NJ,ssp126,2029,19.71
Atlantic City NJ,ssp126,2030,20.6
Atlantic City NJ,ssp126,2030,20.8
Atlantic City NJ,ssp126,2031,21.68
Atlantic City NJ,ssp126,2032,22.560000000000002
Atlantic City NJ,ssp126,2033,23.44
Atlantic City NJ,ssp126,2034,24.32
Atlantic City NJ,ssp126,2035,25.200000000000003
Atlantic City NJ,ssp126,2036,26.080000000000002
Atlantic City NJ,ssp126,2037,26.96
Atlantic City NJ,ssp126,2038,27.840000000000003
Atlantic City NJ,ssp126,2039,28.720000000000002
Atlantic City NJ,ssp126,2040,29.6
Atlantic City NJ,ssp126,2040,30.1
Atlantic City NJ,ssp126,2041,30.970000000000002
Atlantic City NJ,ssp126,2042,31.84
Atlantic City NJ,ssp126,2043,32.71
Atlantic City NJ,ssp126,2044,33.58
Atlantic City NJ,ssp126,2045,34.45
Atlantic City NJ,ssp126,2046,35.32
Atlantic City NJ,ssp126,2047,36.19
Atlantic City NJ,ssp126,2048,37.059999999999995
Atlantic City NJ,ssp126,2049,37.93
Atlantic City NJ,ssp126,2050,38.8
Atlantic City NJ,ssp126,2050,39.3
Atlantic City NJ,ssp126,2051,40.019999999999996
Atlantic City NJ,ssp126,2052,40.739999999999995
Atlantic City NJ,ssp126,2053,41.46
Atlantic City NJ,ssp126,2054,42.18
Atlantic City NJ,ssp126,2055,42.9
Atlantic City NJ,ssp126,2056,43.62
Atlantic City NJ,ssp126,2057,44.339999999999996
Atlantic City NJ,ssp126,2058,45.06
Atlantic City NJ,ssp126,2059,45.78
Atlantic City NJ,ssp126,2060,46.5
Atlantic City NJ,ssp126,2060,47.2
Atlantic City NJ,ssp126,2061,47.96
Atlantic City NJ,ssp126,2062,48.72
Atlantic City NJ,ssp126,2063,49.480000000000004
Atlantic City NJ,ssp126,2064,50.24
Atlantic City NJ,ssp126,2065,51.0
Atlantic City NJ,ssp126,2066,51.76
Atlantic City NJ,ssp126,2067,52.519999999999996
Atlantic City NJ,ssp126,2068,53.28
Atlantic City NJ,ssp126,2069,54.04
Atlantic City NJ,ssp126,2070,54.8
Atlantic City NJ,ssp126,2070,55.400000000000006
Atlantic City NJ,ssp126,2071,56.040000000000006
Atlantic City NJ,ssp126,2072,56.68000000000001
Atlantic City NJ,ssp126,2073,57.32
Atlantic City NJ,ssp126,2074,57.96
Atlantic City NJ,ssp126,2075,58.6
Atlantic City NJ,ssp126,2076,59.24
Atlantic City NJ,ssp126,2077,59.88
Atlantic City NJ,ssp126,2078,60.519999999999996
Atlantic City NJ,ssp126,2079,61.16
Atlantic City NJ,ssp126,2080,61.8
Atlantic City NJ,ssp126,2080,62.4
Atlantic City NJ,ssp126,2081,63.0
Atlantic City NJ,ssp126,2082,63.6
Atlantic City NJ,ssp126,2083,64.2
Atlantic City NJ,ssp126,2084,64.8
Atlantic City NJ,ssp126,2085,65.4
Atlantic City NJ,ssp126,2086,66.0
Atlantic City NJ,ssp126,2087,66.60000000000001
Atlantic City NJ,ssp126,2088,67.2
Atlantic City NJ,ssp126,2089,67.80000000000001
Atlantic City NJ,ssp126,2090,68.4
Atlantic City NJ,ssp126,2090,69.0
Atlantic City NJ,ssp126,2091,69.62
Atlantic City NJ,ssp126,2092,70.24
Atlantic City NJ,ssp126,2093,70.86
Atlantic City NJ,ssp126,2094,71.48
Atlantic City NJ,ssp126,2095,72.1
Atlantic City NJ,ssp126,2096,72.72
Atlantic City NJ,ssp126,2097,73.34
Atlantic City NJ,ssp126,2098,73.96000000000001
Atlantic City NJ,ssp126,2099,74.58
Atlantic City NJ,ssp126,2100,75.2
Atlantic City NJ,ssp126,2100,75.8
Atlantic City NJ,ssp245,2020,11.6
Atlantic City NJ,ssp245,2021,12.48
Atlantic City NJ,ssp245,2022,13.36
Atlantic City NJ,ssp245,2023,14.239999999999998
Atlantic City NJ,ssp245,2024,15.12
Atlantic City NJ,ssp245,2025,16.0
Atlantic City NJ,ssp245,2026,16.88
Atlantic City NJ,ssp245,2027,17.759999999999998
Atlantic City NJ,ssp245,2028,18.64
Atlantic City NJ,ssp245,2029,19.52
Atlantic City NJ,ssp245,2030,20.4
Atlantic City NJ,ssp245,2031,21.32
Atlantic City NJ,ssp245,2032,22.24
Atlantic City NJ,ssp245,2033,23.16
Atlantic City NJ,ssp245,2034,24.08
Atlantic City NJ,ssp245,2035,25.0
Atlantic City NJ,ssp245,2036,25.92
Atlantic City NJ,ssp245,2037,26.84
Atlantic City NJ,ssp245,2038,27.76
Atlantic City NJ,ssp245,2039,28.68
Atlantic City NJ,ssp245,2040,29.6
Atlantic City NJ,ssp245,2041,30.6
Atlantic City NJ,ssp245,2042,31.6
Atlantic City NJ,ssp245,2043,32.6
Atlantic City NJ,ssp245,2044,33.6
Atlantic City NJ,ssp245,2045,34.6
Atlantic City NJ,ssp245,2046,35.6
Atlantic City NJ,ssp245,2047,36.6
Atlantic City NJ,ssp245,2048,37.6
Atlantic City NJ,ssp245,2049,38.6
Atlantic City NJ,ssp245,2050,39.6
Atlantic City NJ,ssp245,2051,40.56
Atlantic City NJ,ssp245,2052,41.52
Atlantic City NJ,ssp245,2053,42.480000000000004
Atlantic City NJ,ssp245,2054,43.440000000000005
Atlantic City NJ,ssp245,2055,44.400000000000006
Atlantic City NJ,ssp245,2056,45.36
Atlantic City NJ,ssp245,2057,46.32
Atlantic City NJ,ssp245,2058,47.28
Atlantic City NJ,ssp245,2059,48.24
Atlantic City NJ,ssp245,2060,49.2
Atlantic City NJ,ssp245,2061,50.260000000000005
Atlantic City NJ,ssp245,2062,51.32
Atlantic City NJ,ssp245,2063,52.38
Atlantic City NJ,ssp245,2064,53.44
Atlantic City NJ,ssp245,2065,54.5
Atlantic City NJ,ssp245,2066,55.56
Atlantic City NJ,ssp245,2067,56.62
Atlantic City NJ,ssp245,2068,57.68
Atlantic City NJ,ssp245,2069,58.739999999999995
Atlantic City NJ,ssp245,2070,59.8
Atlantic City NJ,ssp245,2071,60.779999999999994
Atlantic City NJ,ssp245,2072,61.76
Atlantic City NJ,ssp245,2073,62.739999999999995
Atlantic City NJ,ssp245,2074,63.72
Atlantic City NJ,ssp245,2075,64.69999999999999
Atlantic City NJ,ssp245,2076,65.67999999999999
Atlantic City NJ,ssp245,2077,66.66
Atlantic City NJ,ssp245,2078,67.64
Atlantic City NJ,ssp245,2079,68.61999999999999
Atlantic City NJ,ssp245,2080,69.6
Atlantic City NJ,ssp245,2081,70.56
Atlantic City NJ,ssp245,2082,71.52
Atlantic City NJ,ssp245,2083,72.47999999999999
Atlantic City NJ,ssp245,2084,73.44
Atlantic City NJ,ssp245,2085,74.4
Atlantic City NJ,ssp245,2086,75.36
Atlantic City NJ,ssp245,2087,76.32
Atlantic City NJ,ssp245,2088,77.28
Atlantic City NJ,ssp245,2089,78.24000000000001
Atlantic City NJ,ssp245,2090,79.2
Atlantic City NJ,ssp245,2091,80.26
Atlantic City NJ,ssp245,2092,81.32000000000001
Atlantic City NJ,ssp245,2093,82.38
Atlantic City NJ,ssp245,2094,83.44
Atlantic City NJ,ssp245,2095,84.5
Atlantic City NJ,ssp245,2096,85.56
Atlantic City NJ,ssp245,2097,86.62
Atlantic City NJ,ssp245,2098,87.67999999999999
Atlantic City NJ,ssp245,2099,88.74
Atlantic City NJ,ssp245,2100,89.8
Atlantic City NJ,ssp370,2020,11.6
Atlantic City NJ,ssp370,2021,12.46
Atlantic City NJ,ssp370,2022,13.32
Atlantic City NJ,ssp370,2023,14.18
Atlantic City NJ,ssp370,2024,15.040000000000001
Atlantic City NJ,ssp370,2025,15.900000000000002
Atlantic City NJ,ssp370,2026,16.76
Atlantic City NJ,ssp370,2027,17.62
Atlantic City NJ,ssp370,2028,18.480000000000004
Atlantic City NJ,ssp370,2029,19.340000000000003
Atlantic City NJ,ssp370,2030,20.200000000000003
Atlantic City NJ,ssp370,2031,21.12
Atlantic City NJ,ssp370,2032,22.040000000000003
Atlantic City NJ,ssp370,2033,22.96
Atlantic City NJ,ssp370,2034,23.880000000000003
Atlantic City NJ,ssp370,2035,24.8
Atlantic City NJ,ssp370,2036,25.72
Atlantic City NJ,ssp370,2037,26.64
Atlantic City NJ,ssp370,2038,27.56
Atlantic City NJ,ssp370,2039,28.479999999999997
Atlantic City NJ,ssp370,2040,29.4
Atlantic City NJ,ssp370,2041,30.439999999999998
Atlantic City NJ,ssp370,2042,31.479999999999997
Atlantic City NJ,ssp370,2043,32.519999999999996
Atlantic City NJ,ssp370,2044,33.559999999999995
Atlantic City NJ,ssp370,2045,34.599999999999994
Atlantic City NJ,ssp370,2046,35.64
Atlantic City NJ,ssp370,2047,36.68
Atlantic City NJ,ssp370,2048,37.72
Atlantic City NJ,ssp370,2049,38.76
Atlantic City NJ,ssp370,2050,39.8
Atlantic City NJ,ssp370,2051,40.82
Atlantic City NJ,ssp370,2052,41.839999999999996
Atlantic City NJ,ssp370,2053,42.86
Atlantic City NJ,ssp370,2054,43.879999999999995
Atlantic City NJ,ssp370,2055,44.9
Atlantic City NJ,ssp370,2056,45.92
Atlantic City NJ,ssp370,2057,46.94
Atlantic City NJ,ssp370,2058,47.96
Atlantic City NJ,ssp370,2059,48.98
Atlantic City NJ,ssp370,2060,50.0
Atlantic City NJ,ssp370,2061,51.18
Atlantic City NJ,ssp370,2062,52.36
Atlantic City NJ,ssp370,2063,53.54
Atlantic City NJ,ssp370,2064,54.72
Atlantic City NJ,ssp370,2065,55.9
Atlantic City NJ,ssp370,2066,57.08
Atlantic City NJ,ssp370,2067,58.26
Atlantic City NJ,ssp370,2068,59.44
Atlantic City NJ,ssp370,2069,60.62
Atlantic City NJ,ssp370,2070,61.8
Atlantic City NJ,ssp370,2071,63.04
Atlantic City NJ,ssp370,2072,64.28
Atlantic City NJ,ssp370,2073,65.52
Atlantic City NJ,ssp370,2074,66.76
Atlantic City NJ,ssp370,2075,68.0
Atlantic City NJ,ssp370,2076,69.24
Atlantic City NJ,ssp370,2077,70.48
Atlantic City NJ,ssp370,2078,71.72
Atlantic City NJ,ssp370,2079,72.96000000000001
Atlantic City NJ,ssp370,2080,74.2
Atlantic City NJ,ssp370,2081,75.55
Atlantic City NJ,ssp370,2082,76.9
Atlantic City NJ,ssp370,2083,78.25
Atlantic City NJ,ssp370,2084,79.60000000000001
Atlantic City NJ,ssp370,2085,80.95
Atlantic City NJ,ssp370,2086,82.30000000000001
Atlantic City NJ,ssp370,2087,83.65
Atlantic City NJ,ssp370,2088,85.0
Atlantic City NJ,ssp370,2089,86.35000000000001
Atlantic City NJ,ssp370,2090,87.7
Atlantic City NJ,ssp370,2091,89.09
Atlantic City NJ,ssp370,2092,90.48
Atlantic City NJ,ssp370,2093,91.87
Atlantic City NJ,ssp370,2094,93.26
Atlantic City NJ,ssp370,2095,94.65
Atlantic City NJ,ssp370,2096,96.03999999999999
Atlantic City NJ,ssp370,2097,97.42999999999999
Atlantic City NJ,ssp370,2098,98.82
Atlantic City NJ,ssp370,2099,100.21
Atlantic City NJ,ssp370,2100,101.6
Atlantic City NJ,ssp585,2020,11.7
Atlantic City NJ,ssp585,2020,11.8
Atlantic City NJ,ssp585,2021,12.72
Atlantic City NJ,ssp585,2022,13.64
Atlantic City NJ,ssp585,2023,14.56
Atlantic City NJ,ssp585,2024,15.48
Atlantic City NJ,ssp585,2025,16.4
Atlantic City NJ,ssp585,2026,17.32
Atlantic City NJ,ssp585,2027,18.240000000000002
Atlantic City NJ,ssp585,2028,19.16
Atlantic City NJ,ssp585,2029,20.08
Atlantic City NJ,ssp585,2030,21.0
Atlantic City NJ,ssp585,2030,21.2
Atlantic City NJ,ssp585,2031,22.22
Atlantic City NJ,ssp585,2032,23.24
Atlantic City NJ,ssp585,2033,24.259999999999998
Atlantic City NJ,ssp585,2034,25.28
Atlantic City NJ,ssp585,2035,26.299999999999997
Atlantic City NJ,ssp585,2036,27.32
Atlantic City NJ,ssp585,2037,28.34
Atlantic City NJ,ssp585,2038,29.36
Atlantic City NJ,ssp585,2039,30.38
Atlantic City NJ,ssp585,2040,31.4
Atlantic City NJ,ssp585,2040,31.6
Atlantic City NJ,ssp585,2041,32.72
Atlantic City NJ,ssp585,2042,33.84
Atlantic City NJ,ssp585,2043,34.96
Atlantic City NJ,ssp585,2044,36.08
Atlantic City NJ,ssp585,2045,37.2
Atlantic City NJ,ssp585,2046,38.32
Atlantic City NJ,ssp585,2047,39.44
Atlantic City NJ,ssp585,2048,40.56
Atlantic City NJ,ssp585,2049,41.68
Atlantic City NJ,ssp585,2050,42.8
Atlantic City NJ,ssp585,2050,43.2
Atlantic City NJ,ssp585,2051,44.300000000000004
Atlantic City NJ,ssp585,2052,45.400000000000006
Atlantic City NJ,ssp585,2053,46.5
Atlantic City NJ,ssp585,2054,47.6
Atlantic City NJ,ssp585,2055,48.7
Atlantic City NJ,ssp585,2056,49.800000000000004
Atlantic City NJ,ssp585,2057,50.900000000000006
Atlantic City NJ,ssp585,2058,52.0
Atlantic City NJ,ssp585,2059,53.1
Atlantic City NJ,ssp585,2060,54.2
Atlantic City NJ,ssp585,2060,55.3
Atlantic City NJ,ssp585,2061,56.51
Atlantic City NJ,ssp585,2062,57.72
Atlantic City NJ,ssp585,2063,58.93
Atlantic City NJ,ssp585,2064,60.14
Atlantic City NJ,ssp585,2065,61.35
Atlantic City NJ,ssp585,2066,62.56
Atlantic City NJ,ssp585,2067,63.77
Atlantic City NJ,ssp585,2068,64.98
Atlantic City NJ,ssp585,2069,66.19
Atlantic City NJ,ssp585,2070,67.4
Atlantic City NJ,ssp585,2070,69.39999999999999
Atlantic City NJ,ssp585,2071,70.55999999999999
Atlantic City NJ,ssp585,2072,71.72
Atlantic City NJ,ssp585,2073,72.88
Atlantic City NJ,ssp585,2074,74.03999999999999
Atlantic City NJ,ssp585,2075,75.19999999999999
Atlantic City NJ,ssp585,2076,76.36
Atlantic City NJ,ssp585,2077,77.52
Atlantic City NJ,ssp585,2078,78.67999999999999
Atlantic City NJ,ssp585,2079,79.84
Atlantic City NJ,ssp585,2080,81.0
Atlantic City NJ,ssp585,2080,85.0
Atlantic City NJ,ssp585,2081,86.12
Atlantic City NJ,ssp585,2082,87.24
Atlantic City NJ,ssp585,2083,88.36
Atlantic City NJ,ssp585,2084,89.48
Atlantic City NJ,ssp585,2085,90.6
Atlantic City NJ,ssp585,2086,91.72
Atlantic City NJ,ssp585,2087,92.84
Atlantic City NJ,ssp585,2088,93.96000000000001
Atlantic City NJ,ssp585,2089,95.08
Atlantic City NJ,ssp585,2090,96.2
Atlantic City NJ,ssp585,2090,103.3
Atlantic City NJ,ssp585,2091,104.17
Atlantic City NJ,ssp585,2092,105.03999999999999
Atlantic City NJ,ssp585,2093,105.91
Atlantic City NJ,ssp585,2094,106.78
Atlantic City NJ,ssp585,2095,107.65
Atlantic City NJ,ssp585,2096,108.52
Atlantic City NJ,ssp585,2097,109.39
Atlantic City NJ,ssp585,2098,110.26
Atlantic City NJ,ssp585,2099,111.13
Atlantic City NJ,ssp585,2100,112.0
Atlantic City NJ,ssp585,2100,123.2
Boston MA,ssp126,2020,9.5
Boston MA,ssp126,2020,9.6
Boston MA,ssp126,2021,10.36
Boston MA,ssp126,2022,11.12
Boston MA,ssp126,2023,11.879999999999999
Boston MA,ssp126,2024,12.64
Boston MA,ssp126,2025,13.399999999999999
Boston MA,ssp126,2026,14.16
Boston MA,ssp126,2027,14.92
Boston MA,ssp126,2028,15.68
Boston MA,ssp126,2029,16.439999999999998
Boston MA,ssp126,2030,17.2
Boston MA,ssp126,2030,17.4
Boston MA,ssp126,2031,18.169999999999998
Boston MA,ssp126,2032,18.939999999999998
Boston MA,ssp126,2033,19.71
Boston MA,ssp126,2034,20.48
Boston MA,ssp126,2035,21.25
Boston MA,ssp126,2036,22.02
Boston MA,ssp126,2037,22.79
Boston MA,ssp126,2038,23.560000000000002
Boston MA,ssp126,2039,24.330000000000002
Boston MA,ssp126,2040,25.1
Boston MA,ssp126,2040,25.4
Boston MA,ssp126,2041,26.16
Boston MA,ssp126,2042,26.919999999999998
Boston MA,ssp126,2043,27.68
Boston MA,ssp126,2044,28.439999999999998
Boston MA,ssp126,2045,29.2
Boston MA,ssp126,2046,29.96
Boston MA,ssp126,2047,30.72
Boston MA,ssp126,2048,31.48
Boston MA,ssp126,2049,32.24
Boston MA,ssp126,2050,33.0
Boston MA,ssp126,2050,33.4
Boston MA,ssp126,2051,34.04
Boston MA,ssp126,2052,34.68
Boston MA,ssp126,2053,35.32
Boston MA,ssp126,2054,35.96
Boston MA,ssp126,2055,36.599999999999994
Boston MA,ssp126,2056,37.239999999999995
Boston MA,ssp126,2057,37.879999999999995
Boston MA,ssp126,2058,38.519999999999996
Boston MA,ssp126,2059,39.16
Boston MA,ssp126,2060,39.8
Boston MA,ssp126,2060,40.3
Boston MA,ssp126,2061,40.949999999999996
Boston MA,ssp126,2062,41.599999999999994
Boston MA,ssp126,2063,42.25
Boston MA,ssp126,2064,42.9
Boston MA,ssp126,2065,43.55
Boston MA,ssp126,2066,44.199999999999996
Boston MA,ssp126,2067,44.849999999999994
Boston MA,ssp126,2068,45.5
Boston MA,ssp126,2069,46.15
Boston MA,ssp126,2070,46.8
Boston MA,ssp126,2070,47.2
Boston MA,ssp126,2071,47.71
Boston MA,ssp126,2072,48.22
Boston MA,ssp126,2073,48.730000000000004
Boston MA,ssp126,2074,49.24
Boston MA,ssp126,2075,49.75
Boston MA,ssp126,2076,50.26
Boston MA,ssp126,2077,50.769999999999996
Boston MA,ssp126,2078,51.28
Boston MA,ssp126,2079,51.79
Boston MA,ssp126,2080,52.3
Boston MA,ssp126,2080,52.7
Boston MA,ssp126,2081,53.22
Boston MA,ssp126,2082,53.74
Boston MA,ssp126,2083,54.260000000000005
Boston MA,ssp126,2084,54.78
Boston MA,ssp126,2085,55.3
Boston MA,ssp126,2086,55.82
Boston MA,ssp126,2087,56.34
Boston MA,ssp126,2088,56.86
Boston MA,ssp126,2089,57.379999999999995
Boston MA,ssp126,2090,57.9
Boston MA,ssp126,2090,58.2
Boston MA,ssp126,2091,58.690000000000005
Boston MA,ssp126,2092,59.18
Boston MA,ssp126,2093,59.67
Boston MA,ssp126,2094,60.160000000000004
Boston MA,ssp126,2095,60.650000000000006
Boston MA,ssp126,2096,61.14
Boston MA,ssp126,2097,61.63
Boston MA,ssp126,2098,62.120000000000005
Boston MA,ssp126,2099,62.61
Boston MA,ssp126,2100,63.1
Boston MA,ssp126,2100,63.3
Boston MA,ssp245,2020,9.6
Boston MA,ssp245,2021,10.33
Boston MA,ssp245,2022,11.06
Boston MA,ssp245,2023,11.79
Boston MA,ssp245,2024,12.52
Boston MA,ssp245,2025,13.25
Boston MA,ssp245,2026,13.98
Boston MA,ssp245,2027,14.71
Boston MA,ssp245,2028,15.440000000000001
Boston MA,ssp245,2029,16.17
Boston MA,ssp245,2030,16.900000000000002
Boston MA,ssp245,2031,17.73
Boston MA,ssp245,2032,18.560000000000002
Boston MA,ssp245,2033,19.39
Boston MA,ssp245,2034,20.220000000000002
Boston MA,ssp245,2035,21.05
Boston MA,ssp245,2036,21.880000000000003
Boston MA,ssp245,2037,22.71
Boston MA,ssp245,2038,23.54
Boston MA,ssp245,2039,24.37
Boston MA,ssp245,2040,25.2
Boston MA,ssp245,2041,26.09
Boston MA,ssp245,2042,26.98
Boston MA,ssp245,2043,27.87
Boston MA,ssp245,2044,28.76
Boston MA,ssp245,2045,29.65
Boston MA,ssp245,2046,30.54
Boston MA,ssp245,2047,31.43
Boston MA,ssp245,2048,32.32
Boston MA,ssp245,2049,33.21
Boston MA,ssp245,2050,34.1
Boston MA,ssp245,2051,34.95
Boston MA,ssp245,2052,35.800000000000004
Boston MA,ssp245,2053,36.65
Boston MA,ssp245,2054,37.5
Boston MA,ssp245,2055,38.35
Boston MA,ssp245,2056,39.2
Boston MA,ssp245,2057,40.050000000000004
Boston MA,ssp245,2058,40.9
Boston MA,ssp245,2059,41.75
Boston MA,ssp245,2060,42.6
Boston MA,ssp245,2061,43.510000000000005
Boston MA,ssp245,2062,44.42
Boston MA,ssp245,2063,45.33
Boston MA,ssp245,2064,46.24
Boston MA,ssp245,2065,47.150000000000006
Boston MA,ssp245,2066,48.06
Boston MA,ssp245,2067,48.97
Boston MA,ssp245,2068,49.88
Boston MA,ssp245,2069,50.790000000000006
Boston MA,ssp245,2070,51.7
Boston MA,ssp245,2071,52.52
Boston MA,ssp245,2072,53.34
Boston MA,ssp245,2073,54.160000000000004
Boston MA,ssp245,2074,54.980000000000004
Boston MA,ssp245,2075,55.8
Boston MA,ssp245,2076,56.620000000000005
Boston MA,ssp245,2077,57.44
Boston MA,ssp245,2078,58.26
Boston MA,ssp245,2079,59.08
Boston MA,ssp245,2080,59.9
Boston MA,ssp245,2081,60.73
Boston MA,ssp245,2082,61.56
Boston MA,ssp245,2083,62.39
Boston MA,ssp245,2084,63.22
Boston MA,ssp245,2085,64.05
Boston MA,ssp245,2086,64.88
Boston MA,ssp245,2087,65.71000000000001
Boston MA,ssp245,2088,66.54
Boston MA,ssp245,2089,67.37
Boston MA,ssp245,2090,68.2
Boston MA,ssp245,2091,69.16
Boston MA,ssp245,2092,70.12
Boston MA,ssp245,2093,71.08
Boston MA,ssp245,2094,72.04
Boston MA,ssp245,2095,73.0
Boston MA,ssp245,2096,73.96
Boston MA,ssp245,2097,74.92
Boston MA,ssp245,2098,75.88
Boston MA,ssp245,2099,76.84
Boston MA,ssp245,2100,77.8
Boston MA,ssp370,2020,9.6
Boston MA,ssp370,2021,10.3
Boston MA,ssp370,2022,11.0
Boston MA,ssp370,2023,11.7
Boston MA,ssp370,2024,12.4
Boston MA,ssp370,2025,13.100000000000001
Boston MA,ssp370,2026,13.8
Boston MA,ssp370,2027,14.5
Boston MA,ssp370,2028,15.200000000000001
Boston MA,ssp370,2029,15.900000000000002
Boston MA,ssp370,2030,16.6
Boston MA,ssp370,2031,17.400000000000002
Boston MA,ssp370,2032,18.200000000000003
Boston MA,ssp370,2033,19.0
Boston MA,ssp370,2034,19.8
Boston MA,ssp370,2035,20.6
Boston MA,ssp370,2036,21.400000000000002
Boston MA,ssp370,2037,22.200000000000003
Boston MA,ssp370,2038,23.0
Boston MA,ssp370,2039,23.8
Boston MA,ssp370,2040,24.6
Boston MA,ssp370,2041,25.5
Boston MA,ssp370,2042,26.400000000000002
Boston MA,ssp370,2043,27.3
Boston MA,ssp370,2044,28.200000000000003
Boston MA,ssp370,2045,29.1
Boston MA,ssp370,2046,30.0
Boston MA,ssp370,2047,30.900000000000002
Boston MA,ssp370,2048,31.8
Boston MA,ssp370,2049,32.7
Boston MA,ssp370,2050,33.6
Boston MA,ssp370,2051,34.54
Boston MA,ssp370,2052,35.480000000000004
Boston MA,ssp370,2053,36.42
Boston MA,ssp370,2054,37.36
Boston MA,ssp370,2055,38.3
Boston MA,ssp370,2056,39.24
Boston MA,ssp370,2057,40.18
Boston MA,ssp370,2058,41.12
Boston MA,ssp370,2059,42.06
Boston MA,ssp370,2060,43.0
Boston MA,ssp370,2061,44.06
Boston MA,ssp370,2062,45.12
Boston MA,ssp370,2063,46.18
Boston MA,ssp370,2064,47.24
Boston MA,ssp370,2065,48.3
Boston MA,ssp370,2066,49.36
Boston MA,ssp370,2067,50.42
Boston MA,ssp370,2068,51.480000000000004
Boston MA,ssp370,2069,52.54
Boston MA,ssp370,2070,53.6
Boston MA,ssp370,2071,54.68
Boston MA,ssp370,2072,55.760000000000005
Boston MA,ssp370,2073,56.84
Boston MA,ssp370,2074,57.92
Boston MA,ssp370,2075,59.0
Boston MA,ssp370,2076,60.080000000000005
Boston MA,ssp370,2077,61.160000000000004
Boston MA,ssp370,2078,62.24000000000001
Boston MA,ssp370,2079,63.32000000000001
Boston MA,ssp370,2080,64.4
Boston MA,ssp370,2081,65.62
Boston MA,ssp370,2082,66.84
Boston MA,ssp370,2083,68.06
Boston MA,ssp370,2084,69.28
Boston MA,ssp370,2085,70.5
Boston MA,ssp370,2086,71.72
Boston MA,ssp370,2087,72.94
Boston MA,ssp370,2088,74.16
Boston MA,ssp370,2089,75.38
Boston MA,ssp370,2090,76.6
Boston MA,ssp370,2091,77.82
Boston MA,ssp370,2092,79.03999999999999
Boston MA,ssp370,2093,80.25999999999999
Boston MA,ssp370,2094,81.47999999999999
Boston MA,ssp370,2095,82.69999999999999
Boston MA,ssp370,2096,83.92
Boston MA,ssp370,2097,85.14
Boston MA,ssp370,2098,86.36
Boston MA,ssp370,2099,87.58
Boston MA,ssp370,2100,88.8
Boston MA,ssp585,2020,9.5
Boston MA,ssp585,2020,9.6
Boston MA,ssp585,2021,10.37
Boston MA,ssp585,2022,11.139999999999999
Boston MA,ssp585,2023,11.91
Boston MA,ssp585,2024,12.68
Boston MA,ssp585,2025,13.45
Boston MA,ssp585,2026,14.219999999999999
Boston MA,ssp585,2027,14.989999999999998
Boston MA,ssp585,2028,15.759999999999998
Boston MA,ssp585,2029,16.529999999999998
Boston MA,ssp585,2030,17.299999999999997
Boston MA,ssp585,2030,17.4
Boston MA,ssp585,2031,18.299999999999997
Boston MA,ssp585,2032,19.2
Boston MA,ssp585,2033,20.099999999999998
Boston MA,ssp585,2034,21.0
Boston MA,ssp585,2035,21.9
Boston MA,ssp585,2036,22.799999999999997
Boston MA,ssp585,2037,23.7
Boston MA,ssp585,2038,24.599999999999998
Boston MA,ssp585,2039,25.5
Boston MA,ssp585,2040,26.4
Boston MA,ssp585,2040,26.6
Boston MA,ssp585,2041,27.6
Boston MA,ssp585,2042,28.6
Boston MA,ssp585,2043,29.6
Boston MA,ssp585,2044,30.6
Boston MA,ssp585,2045,31.6
Boston MA,ssp585,2046,32.6
Boston MA,ssp585,2047,33.6
Boston MA,ssp585,2048,34.6
Boston MA,ssp585,2049,35.6
Boston MA,ssp585,2050,36.6
Boston MA,ssp585,2050,36.9
Boston MA,ssp585,2051,37.89
Boston MA,ssp585,2052,38.879999999999995
Boston MA,ssp585,2053,39.87
Boston MA,ssp585,2054,40.86
Boston MA,ssp585,2055,41.849999999999994
Boston MA,ssp585,2056,42.839999999999996
Boston MA,ssp585,2057,43.83
Boston MA,ssp585,2058,44.82
Boston MA,ssp585,2059,45.809999999999995
Boston MA,ssp585,2060,46.8
Boston MA,ssp585,2060,47.8
Boston MA,ssp585,2061,48.9
Boston MA,ssp585,2062,50.0
Boston MA,ssp585,2063,51.099999999999994
Boston MA,ssp585,2064,52.199999999999996
Boston MA,ssp585,2065,53.3
Boston MA,ssp585,2066,54.4
Boston MA,ssp585,2067,55.5
Boston MA,ssp585,2068,56.599999999999994
Boston MA,ssp585,2069,57.699999999999996
Boston MA,ssp585,2070,58.8
Boston MA,ssp585,2070,60.6
Boston MA,ssp585,2071,61.72
Boston MA,ssp585,2072,62.84
Boston MA,ssp585,2073,63.96
Boston MA,ssp585,2074,65.08
Boston MA,ssp585,2075,66.2
Boston MA,ssp585,2076,67.32
Boston MA,ssp585,2077,68.44
Boston MA,ssp585,2078,69.56
Boston MA,ssp585,2079,70.67999999999999
Boston MA,ssp585,2080,71.8
Boston MA,ssp585,2080,75.4
Boston MA,ssp585,2081,76.48
Boston MA,ssp585,2082,77.56
Boston MA,ssp585,2083,78.64
Boston MA,ssp585,2084,79.72
Boston MA,ssp585,2085,80.80000000000001
